,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-14,2020-06-16,2020-06-17,2020-06-19,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-14,2020-07-16,2020-07-17,2020-07-19,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-04,2020-08-06,2020-08-07,2020-08-09,2020-08-10,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-18,2020-08-20,2020-08-21,2020-08-23,2020-08-19,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-31,2020-09-01,2020-09-02,2020-09-04,2020-09-06,2020-09-07,2020-09-09,2020-09-10,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-23,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-10-01,2020-10-03,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-11,2020-10-12,2020-10-13,2020-10-15,2020-10-14,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-24,2020-10-26,2020-10-27,2020-10-29,2020-10-30,2020-11-01,2020-11-03,2020-11-05,2020-11-06,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-24,2020-11-26,2020-11-27,2020-11-29,2020-11-30,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-14,2020-12-16,2020-12-17,2020-12-19,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-13,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-20,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-29,2021-01-30,2021-01-31,2021-01-28,2021-02-01,2021-02-02,2021-02-04,2021-02-06,2021-02-07,2021-02-09,2021-02-10,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-23,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-04,2021-03-06,2021-03-07,2021-03-09,2021-03-10,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-23,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-31,2021-04-01,2021-04-02,2021-04-04,2021-04-06,2021-04-07,2021-04-09,2021-04-10,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-23,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-05-01,2021-05-02,2021-05-04,2021-05-06,2021-05-07,2021-05-09,2021-05-10,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-23,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-13,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-20,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-13,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-20,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-03,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-24,2021-08-26,2021-08-27,2021-08-29,2021-08-30,2021-09-01,2021-09-03,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-24,2021-09-26,2021-09-27,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-04,2021-10-06,2021-10-07,2021-10-09,2021-10-10,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-23,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-31,2021-11-01,2021-11-02,2021-11-04,2021-11-06,2021-11-07,2021-11-09,2021-11-10,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-23,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-13,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-20,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-03,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-24,2022-01-26,2022-01-27,2022-01-29,2022-01-30,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-14,2022-02-16,2022-02-17,2022-02-19,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-27,2022-02-28,2022-03-02,2022-03-03,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-14,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-14,2022-04-16,2022-04-17,2022-04-19,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-14,2022-05-16,2022-05-17,2022-05-19,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-03,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-24,2022-06-26,2022-06-27
0,12939,14085.7,14503.8,14675.8,13935.8,14025.4,14503.5,15403.4,15231,15611,15131.9,14402.4,15016.6,13982.4,13900.5,14317.8,14920.5,14872.6,15429.1,14535.5,14703.3,14542.5,14909.8,14641.3,15316.6,13759.8,13569.9,14063.4,15127,15321.5,15472.2,15527.4,14828.2,14403.7,14289.1,14546.1,14476.4,15354.7,15762.9,15356.8,15545.7,14496.1,14698.4,15129.2,15706,15780.9,16168.1,15955.6,15444,15959.8,17622.4,16631,15784.5,15267.1,16424,16932.6,16959.8,16096.9,15446.2,16400.7,0,16713.3,15681.6,16484.4,16741.5,16914,16627.7,16506.2,15845.9,16656.3,16204.6,15157.3,14166,14301.4,14228.9,14733.7,14029.8,13725,14258.7,14165.4,14667.4,14189.2,13847.6,13504.8,13027.3,13486.8,13992.1,13646.9,13235.5,13104.6,12123.1,12114,12332,12126.3,12580.6,12892.1,12578.3,12859.6,13039.5,12618.1,12618.1,12198.1,11846.2,12207.4,12911,12903.6,13392.6,12794.8,13042.3,12697.4,12910.6,12547.1,11982.5,12662.6,12822.9,12364.9,13040.4,12995,12487.8,12336.9,11925.1,12676.8,13300.6,13689,13153,12228,11738.4,13546.3,13137.4,13185.1,12803.2,12929,13757.6,13213.5,14167.3,13485.1,13200.4,13990.8,13807.4,13511.8,13138.3,12874.4,13791.5,14189.2,14947.7,13502,14106.5,14646,14490.8,13759.7,13045.6,13203.4,13308.3,13685.1,14025.2,14816.6,13523.9,13294.2,13773.7,14155.1,14514.1,14543.1,15749.3,15214.6,15380.3,14360.1,15315.7,13596.3,13200.9,13774.7,13933.9,14867,14005.3,13377,12975.9,13292.3,13169,14727.2,14524.6,13801.3,13809,13264.8,14073.7,14029.7,13235,13154.2,14377.4,14161.9,12311.8,12769.3,12216,12478.8,13967.4,14957.4,14624.7,13294.8,12944.8,13315.7,13495.4,12878.1,12359.3,12308.2,12604.1,12429.5,12573.7,12532.8,12074.5,12557.3,12604.7,13231.7,12934.4,12151.3,12199.9,13108,12330.9,12441.7,12452.6,11925.9,12577.4,13107.5,12837.9,12280,12933.8,12362,12555.9,12150.2,12992.5,12517.4,12443.6,11786.6,12127.6,12044.9,13358.3,12714.3,12399.3,12218.7,12125.2,12635.2,12452.7,12729.2,12351.9,11537.5,12123.9,12393.1,12565.7,12511.2,11754.5,12424.8,12094.2,12723.7,12175.2,12068.2,13210.7,13953.7,14025.4,13541.6,14022.6,14200.3,14014.6,13789.4,13688.4,12773.8,13486,13389.9,13232,13343.2,12759,13799,14126.5,14174.3,13811.3,13393.6,13913.5,14559.7,15310.5,14549.7,14843.8,14638.3,0,0,0,14896.8,0,14690.2,15108.5,15162.1,14701.1,14520.9,14785.1,14827.8,15481,15611.4,15342.1,15137.8,14744.5,14883.4,15671.9,16039.4,15900,16034.6,15411.3,16865.3,17080.1,17278.3,16247.2,15725.7,16394.1,16923.9,17133.3,16786.7,16308.2,16050.5,17286,17296.7,17228.5,16553.1,16770.1,16286.5,16921,16677.2,15602.5,15817.6,16576.2,16474.9,16353.2,15861.2,15046.1,15664.6,15812.9,15457.9,15468.6,15175.9,15202.8,16142,16565,15722.9,15332.7,15213.4,16469.5,14906,14979.6,14286.5,14932.1,15065.8,15116.5,14926.8,15358.6,15350.1,15083.8,15209.1,14018.4,13728.5,13654.6,13856.8,13632.6,14019.7,14432.4,14376.8,15357.4,14949.2,14601.4,14322.3,14374.7,14473.1,14551.5,14309.6,14162,13573.3,13716.7,14047.4,14095.8,13672.8,11858.4,12332,12424,12769.8,11948.2,11754.1,12490.4,12449.5,12394.8,11638.9,11955.3,12310.5,12015.2,8630.5,8275.2,9246.2,11845.4,12049.4,12089.7,12099.4,11808.8,12005.7,11843.7,12068.3,12061.7,11853.1,12764.4,12395.2,13032.2,12373.9,12338.9,13079.7,13449.4,13179.8,12491.8,12419.7,12696.8,12823.6,12901,13006.8,12875.2,12639.5,13385.1,13039.7,12607.6,12631.9,12412,13094.2,13436,13434.6,13310.5,13926.6,14454.2,14007.3,13674.7,14781.2,13941.1,14534.4,14803.6,14082.3,14831.2,14355.8,13949.3,14628.5,15046.7,15443.7,15039.4,14030.4,14684,15485.8,15219.8,14763.6,13569,13179.2,13662.8,13750.9,13152,13406.1,12511.3,0,14541.1,14473.2,14445.1,15423.7,14482,13731,13937.7,13568.4,13179.4,14327.3,15163.5,13704.8,14118.6,14130.6,14745.6,15465.3,15065.9,13311.7,13311.7,0,13750.9,13621.5,12916.5,12506.3,12867.1,12148,12869.2,12377.5,12143.4,12358.2,12265.7,12383.5,12775,12721.6,12912.4,12477,12268.8,12375,12518.1,12512.8,12762.6,12272.7,12127.8,12286.4,12319.5,12679.5,12962.6,12139.1,11886.1,11995.8,13360.9,13141.6,11682.5,11963.8,12471.2,11849.9,11791.5,12532,12511.6,12943.6,13104,12895.7,13121.5,12823.8,12050.9,12466.8,12269.8,12175.4,12820.8,11805,12083.2,13110.4,12997,13582.4,13052.5,11541.6,12099.3,12655.9,12708.3,12687.2,13397.7,13522.7,13523.7,13730.3,13772,13647.3,13691.2,14963.4,13793.1,14767.3,13656,13621.2,13866.1,14140.8,14342.5,14373.3,14752.3,14397.5,14278.8,14414.9,14796.5,14741.7,15198.6,15239,15374.1,15390.7,15564.3,15968
1,12819.8,13739.1,14325.3,14177.7,13615,13491.1,14276.6,14818.8,14471.1,15149.8,14807.1,14086,14516.4,13826.3,14118.8,14107,14122.3,14305.9,14684.7,14315.6,14185,14197.2,14428.4,14328.2,14473.9,13926.8,13308.5,13593.6,14372,14862.7,15022,14589.2,14358.2,13915.9,14369.4,14303.5,14319.5,14824.4,15158.8,14933.4,14523.8,14076,13875.1,14803.4,15105,15076,15705.1,15766.7,15175,15764.5,16482.5,15891.2,15183.9,14820,16259.3,16182.1,16250.2,15737.7,15042.8,15797.8,0,16539.3,15463.8,15843.1,16182.9,16301.5,16250.6,16435.4,15496.4,16153.1,15858.2,14781.3,13750,13496.3,14155.3,14418.6,13893.9,13719.1,13775.7,13855.1,13888.5,14097.4,13367.6,13239.5,12747.7,12917.1,13585.1,13639.4,13182.6,13196.1,11881.7,12415.1,11785.4,11930.7,12114.9,12621.2,12455,12431.3,12502.3,12009.5,12009.5,11791.4,11655,11606.2,12411.8,11899.9,13087.3,12548.8,12780.7,12586.9,12309.3,12729.5,11712,12326.4,12494.7,12047.2,12371.5,12001.9,12123.5,12077.7,11783.7,12383.2,13001.7,13593,12406.1,11932.1,11769.1,12518.3,12680.2,12657.9,12438.5,12311.8,13263.9,12945.8,13958.6,13036.1,12808.7,13029.6,13511.7,12868.4,12751.8,12962.9,13768.9,14032.8,14355.7,13293,14205.1,14408.9,14574.4,13463.9,12913.5,13404.2,13141.7,13292.9,13565,14579.3,13198.6,13598.5,13371,13595.4,14018.9,14466.4,15420.3,14954.7,14885.3,14432.5,14342.6,13630.3,13287.5,13724.1,13364.3,14131.8,13384.9,12890.8,12719,13018.3,12965.1,14105.5,14481,13286.9,13615.2,13382.7,13347.1,13457.6,13378.1,13356.1,13805.6,13904.6,12334.9,12680.8,11836.7,12592,13745,14664.7,14028.1,13315.9,12898,13181.3,13217.6,12889.3,12383.5,12187.3,12644.9,12396.2,12325.2,12282.4,12222.5,12276,12235.5,12793.2,12317,12084.3,12271.8,12672.5,11786.6,12357.7,12025.9,12014.1,12495.7,12464.2,12692,11762,12749.3,12098.1,12205.3,11857.3,12681.3,12463.2,11887.4,11464.6,11673.2,11941.3,12646.9,12403.9,12258.6,12109.6,11933.1,12457.8,12567.6,11892.1,12394.7,11589.5,12016.3,11638.1,12291.5,12568.5,11705.3,12170,11758.7,12234.4,12224,11899,12829.7,13413,13567.3,13714.6,13716,13467.9,13599.6,13587.4,13373.7,12812.1,13126.8,13127.5,12833.6,12918.3,13072.5,13547.7,13756.7,13912.5,13786.9,13491.1,13337.5,14380.5,14470.8,14482.7,14712.3,14718.2,0,0,0,14644.2,0,14149.3,14454.9,14701.6,14346,14457.5,14456.2,14787,15345.8,15252.5,14635.4,14789,15085.9,14293.9,15027.6,15876.2,15731.3,15787.1,15095.5,16409.4,16548.1,16356.4,15477.7,15447.5,15977.2,16182.8,16446.3,16519.3,16374.8,15811.6,16614.5,16858.9,16322.5,16234.3,16351.2,16022.3,16486.4,16429.1,15288.6,15416,16035.7,16153.1,15943.6,15641.7,14755.5,15134.2,15478.5,14651.4,15002.4,14905.7,14970.9,15563.8,16181.1,15415.5,15112.2,14707.3,15651.5,14624.7,15056.9,13709.4,14586.9,14618.1,14598.9,14977.2,15195.7,14565.7,14997,14675.6,14018.7,13654.4,13313.6,13969.1,13848,13671.9,14151.6,13955.1,14793,14400.6,14244.6,14172.7,13918.2,14360.5,14472.2,13800.7,14161.9,13279.8,13585.7,14067.7,13812.4,13408.6,11610.1,11932.2,11879.4,12592.8,11691.4,11828.4,12144,12178.4,12214,11858.7,11284.8,12037.9,11674.9,8421.6,7953,9279.4,11451,11910.1,11534.7,11574.5,11822,11904,11672,11887.1,11566.9,11341.4,12498.9,12095.2,12666.7,12245.2,12494.8,12451.5,12543.9,12607.8,12257.9,12203.4,12600.7,12507.6,12566.7,12686.6,12609.2,12682.4,13433.9,12973.3,12644.8,12420.3,12227.4,12527.3,13122.9,13107.1,13051,13337.7,14431.5,13496.9,13192.7,14349.8,13928,13817.5,14138.2,14007.5,14069.6,14099.3,13766.9,14245.4,14300.9,15205.1,14764.8,13718.6,14763.5,14828.8,14704.1,14325,13513.6,13116,13556.2,13607.6,13363.8,13248.9,12861.6,0,14203.6,14558.1,14472.1,14696,13859.6,13364.4,13943.2,13451.2,12690.4,13825.4,14973.9,13612.1,13842.4,13745,14434,15234,14894.5,13286.9,13286.9,0,13287.7,13170.7,12784.6,12509,12529.2,12208.3,12275.6,12224.1,12065.4,12407.5,12104.3,12248,12697.8,12612.4,12273,12052.1,11950.8,12031,11945.8,12075.4,12235.5,12074.3,11794.2,11924.7,11875.7,12454,12513.7,11814.2,12011,11900.9,13186.3,12785.1,11514.2,11774,12036.9,11988.3,11758.3,12650,12697.6,12614,13028.2,12241,13160.3,12591.9,11583.7,12131.7,12025.8,11725,12380.7,11479.7,12126,12844.9,12704,13273.8,12400.4,11135.9,11723,12384.6,12404.2,12536.8,12818.4,12772.8,13315.8,13636.1,13160.6,13170.8,13379,14838.6,13141.5,14275.5,13373.1,13529,13888.7,13968,14250.2,14567.4,14429.3,14287.6,13760.6,14269.4,14581.4,14672.1,14875.8,14925,15174.7,15337.4,15356,15496.5
2,12089.6,13587.2,13623.5,13644.5,13329,13358.9,13753.3,14344.3,14434,14436.5,14095.4,13553.5,13996.4,13959.4,13437.6,13690.1,13782.2,14336.5,14574.5,14128.3,13990.7,13697.2,14467.1,13776.2,14175.1,13581.3,13490.3,13099.3,14089.1,14620.8,14441.2,14450.2,13913.2,13950.1,13826.2,13854.2,14071,14537.7,15291.5,14723,14458.9,14111.6,13388,14348.5,14738.6,15094.8,15551.4,15247.3,14923.3,15177.5,16009.9,15965.4,15310,14442.4,15489.2,15906.3,16133.8,15319.8,14971.2,15601.5,0,15687.2,15026.2,15689.3,15663.8,15831.4,15744.8,15390.4,15154.4,15043.5,15508.3,14238.4,13894.9,13447.2,13520.5,13779.2,13824.1,13478.3,13619.4,13629.7,13660.4,13787,13171.8,12939.7,12485.3,12649.5,13776,13312.8,12921.6,12926.6,12022.2,11855.2,11988,11497.9,11750.9,12088.1,12328,12468.5,11910.9,12054.3,12054.3,11446.9,11659.8,11300.2,11959.1,12008.4,12517.2,12200.6,12095.5,11968.2,12267,12157.4,11515.9,12114.9,12301,11863.8,12314.1,11852.9,12113.9,11744,11683.3,11880.2,12563.9,13097.8,12081.7,11803.5,11782.3,11900.4,12135.3,12239.7,12395.3,12300.3,12864.8,12449.3,13353.5,12903.6,12501,12624.7,13211.1,12412.3,12352.8,12455.2,13139.3,13831.6,13844.6,13312.6,13691.5,13996.2,14057,13131.4,12927.2,13091.9,12656.8,13175,13526.5,14270.2,12965.3,13227.5,13157,13613.3,13690.4,14299.7,15009.2,14623.1,14925,14068.4,14367.9,13021.6,13168.2,13392.2,13372.7,14119.5,13187.2,12869.8,12827.2,12628.9,12657.4,13934.7,13944.4,13567.5,13301.4,12739.4,13309,13174.7,13021.5,13056,13551,13505.5,12133.2,12210.2,11703.2,12180.2,13318,14623.6,13836.6,12999,12518.9,12780.9,13123.4,12179.2,12242.8,12014.8,12585.7,12102.4,12071.3,11723.3,11837.4,11880.8,12057.5,12375.1,12300.1,12353.6,11810.7,12460.3,11845.4,12073.1,12096.1,11629.9,11928.2,12190.1,12290.4,11899.7,12798.4,12253.6,12210.3,11918.9,12754.8,11994.3,11879,11573.2,11605.4,11700.7,12460.5,12035.9,11939.1,11760.6,11669.5,11746.7,12212.8,11995.2,11667.8,11661.3,11783.5,11530.6,12383.3,12415.1,11554,12003.4,11501.7,12346.8,12071.7,11625.8,12581.1,12879.6,13531.4,13260.2,13431.8,13192.4,13521.1,13038.5,13013.5,12606.9,12819.3,12694.3,12973.4,12604.8,12610,13470.6,13153,13537.1,13274.6,13084.1,13266,13828,14132.2,13790.9,14221.9,13940.4,0,0,0,14098.4,0,13806.2,14388.3,14026.8,14069,13847.5,14204.7,14313.5,14462.7,14770,14809.5,14639.9,14874.6,14236.1,14770.5,14999.7,15261.2,15236.4,14733.4,15724.7,16112,15939.9,15282.5,15170.3,15791.2,15825.1,16217.7,16305,15889.3,15765.6,16367.2,16458.6,16061.3,16158.4,15972.7,15578.2,16185.8,16175.8,14952.8,15456,15642,15945.5,15084.8,15192.3,14295.2,14846,15151.3,14478.3,14649.1,14868.2,14990.1,15339,15312.6,14590.5,14831.3,14501.4,15353.8,14283.9,14722,13519.7,13953.2,14396.1,14794.9,14294.7,14593,14539.4,14347.9,14370,14006.4,13563.8,13415.1,13801.9,13475.4,13790.3,13630,13545,14243.2,14234.8,14172.6,13586.6,13930.9,14071.2,13849.7,13772,13882,12999.1,13093,13417.1,13293.8,13456.9,11434.2,11590.6,11676,12369.8,11318.4,11352.6,11638.8,12093.7,11924.2,11329.1,11413.3,11863.1,11549.1,8185,7909.1,8738.3,10963.8,11955.3,11296.2,11863.3,11675.8,11661,11610.4,11291.2,11223.3,11640.5,12168.6,12317.1,12609.8,12258.7,12257.1,12459.7,12721,12509,11841.9,11960.2,12439.7,12248,12276.1,12365,12393.8,12549.1,13032.5,12259.9,12488.5,12484.1,12112.4,12778,13097.9,12871.4,13129.7,13144.3,14192,13393.7,13136.6,14153.7,13560.7,13997,14202.1,13728.8,13725.3,13941.9,13648.9,14273.2,14020.8,14756.5,14401.9,13496.5,14327.1,14672.5,14580,13983.5,13074.7,12884.3,13081,13508.7,12706.8,13004.9,12600.5,0,14089.3,14020.2,14056.1,14813.8,13463.5,13346,13920.6,13038.2,12891.8,13421.6,14955.4,13106.2,13664.9,13446.4,14462.4,14735.1,14896.1,12839,12839,0,13255.9,13011.5,12652.7,12370.9,12091.9,12034.8,12186.1,11971.1,11656.1,12001.8,12166.2,11995.8,12086.3,12142.5,11932.9,12398.7,11726.9,12012.9,11574.1,11811.2,12274,11700.9,11656,11802.3,11678.7,12114.9,12382.1,11643.1,11511.3,11610.1,12835.2,12221.4,11197.9,11444.6,11672.9,11754.4,11559.3,12221.5,12465.4,12432.2,12490.8,12108.4,13014.7,12576.4,11517.1,12306.8,11734.5,11891.1,12346.5,11382.2,11833.6,12206.9,12595.5,13084,11994,11006.2,11697.3,12244.5,12530.9,12337.9,12524,12484.8,13192.5,13309.8,12937.6,13127.4,13137.2,14124.3,12991.5,14029.6,13189.4,12938.9,13224.5,13808.6,14008,13778.9,14062.5,13997.9,13359.2,13858.1,14508.2,14340.1,14750.7,14643.9,14463.1,15136.5,14910.4,15358.4
